Territory_code,Plant_code,Brand_code,Package,Week_End_Date,Sum of Plan,fact,row_id
H,ah,AG,TP 1.0,2024-01-26,37.0,61.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-02-02,43.0,12.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-02-09,141.0,23.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-02-16,55.0,27.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-02-23,57.0,14.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-03-01,24.0,76.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-03-08,77.0,25.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-03-15,42.0,64.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-03-22,43.0,79.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-03-29,43.0,42.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-04-05,22.0,22.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-04-12,29.0,32.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-04-19,62.0,25.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-04-26,67.0,65.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-05-03,49.93842649459839,4.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-05-10,57.438062965869904,25.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-05-17,63.319510757923126,39.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-05-24,62.65987396240234,16.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-05-31,37.94626998901367,18.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-06-07,27.406215369701385,22.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-06-14,30.684480369091037,82.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-06-21,43.997750639915466,8.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-06-28,46.45931625366211,83.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-07-05,53.967156767845154,8.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-07-12,66.86603736877441,46.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-07-19,62.877790689468384,39.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-07-26,53.49092817306519,73.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-08-02,10.746490389108658,12.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-08-09,10.746490389108658,4.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-08-16,10.532978594303133,46.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-08-23,40.70874258875847,14.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-08-30,47.5542280972004,80.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-09-06,47.7587890625,50.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-09-13,50.92049811780453,46.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-09-20,48.35347889363766,90.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-09-27,47.86661756038666,65.01,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-10-04,11.683785736560822,54.94799877166748,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-10-11,18.7124465405941,65.5189979171753,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-10-18,18.95719668269157,14.80300022125244,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-10-25,7.891934938728808,59.17699934005738,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-11-01,24.5760245770216,33.81799913406372,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-11-08,28.56905949115753,61.293999919891355,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-11-15,50.262684643268585,6.34899974822998,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-11-22,46.48868960142136,71.8579995727539,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-11-29,58.61832213401794,76.0850002861023,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-12-06,55.81624794006348,52.838001022338865,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-12-13,55.37074375152588,35.93199945449829,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-12-20,40.275659799575806,63.40700078964233,H_ah_AG_TP 1.0
H,ah,AG,TP 1.0,2024-12-27,19.281912446022037,10.5749995803833,H_ah_AG_TP 1.0
H,ah,AH,CAN 0.33,2023-01-06,0.0,4.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-01-13,3.0,8.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-01-20,8.0,3.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-01-27,23.0,5.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-02-03,103.92199993133544,13.95100022315979,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-02-10,112.23599815368652,42.53999925613403,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-02-17,76.27000045776367,13.25500012397766,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-02-24,116.53899955749512,13.952000150680542,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-03-03,64.29000234603882,10.466000328063965,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-03-10,3.8659999668598175,19.535000095367433,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-03-17,4.144000023603438,13.25500012397766,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-03-24,4.28099998831749,6.2840001678466795,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-03-31,5.794000089168549,15.347000370025636,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-04-07,81.41499853134155,16.740000019073488,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-04-14,110.94300079345705,20.92000032424927,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-04-21,72.29199838638306,9.071000108718872,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-04-28,72.48099899291992,25.10299945831299,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-05-05,135.59499740600586,22.317000637054445,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-05-12,103.61000061035156,25.10600067138672,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-05-19,111.68399906158449,18.13500023841858,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-05-26,133.5449981689453,12.556999931335449,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-06-02,76.03200054168701,14.64800048828125,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-06-09,58.02000117301941,36.25600028991699,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-06-16,52.745001554489136,18.829000720977785,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-06-23,21.486999988555908,16.043000230789186,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-06-30,18.36200052499771,56.48599983215332,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-07-07,25.85399955511093,25.107000360488893,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-07-14,40.25099992752075,18.13600040435791,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-07-21,29.40000027418137,18.833000431060793,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-07-28,19.882999777793884,21.621000537872316,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-08-04,34.521000623703,18.834000358581545,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-08-11,31.44299936294556,34.86700035095215,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-08-18,36.92300009727478,14.648000011444092,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-08-25,39.99000024795532,26.49900079727173,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-09-01,21.627000093460083,33.474000701904295,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-09-08,16.87600040435791,4.889000186920165,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-09-15,17.688999891281128,9.770000228881836,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-09-22,19.347000122070312,32.086000213623045,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-09-29,18.80999982357025,29.986999998092653,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-10-06,28.0,18.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-10-13,26.0,8.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-10-20,15.0,4.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-10-27,15.0,14.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-11-03,17.0,20.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-11-10,27.0,20.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-11-17,12.0,11.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-11-24,14.0,4.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-12-01,9.0,10.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-12-08,13.0,20.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-12-15,15.0,8.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-12-22,11.0,6.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2023-12-29,6.0,10.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-01-05,10.0,19.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-01-12,12.0,11.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-01-19,9.0,8.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-01-26,20.0,13.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-02-02,20.0,12.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-02-09,31.0,7.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-02-16,8.0,10.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-02-23,8.0,3.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-03-01,7.0,13.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-03-08,13.0,6.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-03-15,9.0,9.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-03-22,10.0,14.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-03-29,11.0,16.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-04-05,22.0,34.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-04-12,24.0,22.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-04-19,15.0,30.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-04-26,15.0,40.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-05-03,21.06391543149948,4.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-05-10,24.286859571933743,14.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-05-17,23.30317890644073,30.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-05-24,31.04791295528412,16.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-05-31,36.16325902938843,24.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-06-07,26.349189043045044,21.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-06-14,21.913649320602417,34.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-06-21,35.254491090774536,21.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-06-28,31.257243394851685,10.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-07-05,10.07487267255783,7.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-07-12,12.49475884437561,12.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-07-19,11.76400113105774,12.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-07-26,9.528568387031555,21.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-08-02,14.49999976158142,29.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-08-09,14.49999976158142,20.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-08-16,16.444576859474182,26.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-08-23,25.808486819267277,32.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-08-30,15.711803913116457,25.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-09-06,15.662424802780151,38.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-09-13,16.271332144737244,9.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-09-20,9.22419261932373,12.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-09-27,9.309491276741028,0.01,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-10-04,7.3938422203063965,20.22400022506714,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-10-11,7.38990181684494,21.621000537872316,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-10-18,18.357273399829865,13.254000434875488,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-10-25,19.12343668937683,34.873000869750975,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-11-01,4.8690595626831055,9.769000301361084,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-11-08,5.31322193145752,13.256000289916992,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-11-15,7.709529161453247,3.495000133514404,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-11-22,7.865581274032593,11.860000143051147,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-11-29,15.240180850028992,15.348000297546388,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-12-06,16.489616751670837,16.042000541687013,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-12-13,16.452128052711487,6.980000267028808,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-12-20,14.843722343444824,11.86100030899048,H_ah_AH_CAN 0.33
H,ah,AH,CAN 0.33,2024-12-27,11.097989559173584,1.4040000534057615,H_ah_AH_CAN 0.33
H,ah,AH,PET 1.0,2023-01-06,321.0,594.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-01-13,360.0,417.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-01-20,452.0,271.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-01-27,515.0,659.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-02-03,422.8100051879883,710.0910203552246,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-02-10,228.2760009765625,105.66600299835204,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-02-17,140.72800254821777,35.93099905014038,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-02-24,216.37499618530276,50.72299934387206,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-03-03,592.1460094451904,86.64700103759766,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-03-10,688.2019805908203,1868.2479455566408,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-03-17,529.9699935913086,551.5890042877197,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-03-24,433.2800064086914,338.14200187683105,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-03-31,323.2040023803711,202.8860023117065,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-04-07,229.3400039672852,188.08899475097655,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-04-14,256.7119960784912,145.82100177764892,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-04-21,229.11399650573733,73.96699977874756,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-04-28,339.0029983520508,190.2009942626953,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-05-05,660.0799903869629,807.3240268325806,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-05-12,575.840009689331,585.4159906005859,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-05-19,557.8149948120117,388.85899139404296,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-05-26,522.1420059204102,479.747003326416,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-06-02,249.2140064239502,122.58100057601928,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-06-09,137.2899990081787,357.1580026245117,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-06-16,141.96500205993652,133.14799667358398,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-06-23,594.8509826660156,147.9339993095398,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-06-30,376.9170081615448,194.43100143432616,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-07-07,352.4620056152344,1747.7880132293699,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-07-14,672.5350093841553,792.5279920196533,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-07-21,632.4940071105956,494.54300619125365,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-07-28,878.0970268249512,1031.3390252685547,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-08-04,360.69200706481934,147.94100070953368,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-08-11,264.6980056762696,177.52200008392333,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-08-18,149.4969997406006,181.75499988555907,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-08-25,170.94400024414062,589.6309888458252,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-09-01,404.52800655364985,92.99500156402588,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-09-08,467.7079858779907,1633.6709888076782,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-09-15,490.2329912185669,205.0050070381164,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-09-22,591.527006149292,302.2080028152465,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-09-29,353.69699943065643,357.1649997329712,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-10-06,481.0,235.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-10-13,314.0,384.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-10-20,93.0,352.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-10-27,134.0,470.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-11-03,237.0,111.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-11-10,87.0,160.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-11-17,219.0,63.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-11-24,114.0,54.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-12-01,168.0,253.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-12-08,704.0,1177.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-12-15,586.0,252.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-12-22,580.0,732.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2023-12-29,259.0,716.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-01-05,382.0,145.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-01-12,389.0,718.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-01-19,349.0,163.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-01-26,626.0,474.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-02-02,178.0,143.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-02-09,75.0,58.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-02-16,159.0,91.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-02-23,165.0,63.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-03-01,146.0,78.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-03-08,622.0,1091.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-03-15,401.0,239.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-03-22,402.0,285.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-03-29,398.0,224.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-04-05,583.0,433.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-04-12,510.0,214.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-04-19,355.0,360.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-04-26,353.0,810.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-05-03,345.6451063156128,118.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-05-10,468.3339262008667,285.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-05-17,472.18789863586426,275.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-05-24,1200.2016677856443,163.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-05-31,334.73469161987305,169.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-06-07,243.30506706237796,148.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-06-14,198.7036409378052,714.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-06-21,326.3229465484619,265.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-06-28,289.31830406188965,266.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-07-05,674.7214221954346,437.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-07-12,836.7476863861085,746.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-07-19,787.1937103271484,70.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-07-26,698.9778146743774,177.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-08-02,27.50000047683716,234.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-08-09,27.50000047683716,653.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-08-16,31.056690096855164,417.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-08-23,390.9320068359375,801.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-08-30,372.41455364227295,190.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-09-06,359.28184700012207,226.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-09-13,362.2176513671875,65.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-09-20,152.36592483520508,105.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-09-27,160.17638731002808,14.01,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-10-04,142.8346939086914,211.3260057067871,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-10-11,142.4562361240387,50.72400022506714,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-10-18,473.0246765613556,650.929020652771,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-10-25,475.25047302246094,456.49200750350957,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-11-01,297.4927558898926,63.405001411437986,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-11-08,301.55985736846924,393.0859944915772,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-11-15,351.884919166565,276.856999168396,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-11-22,296.76624393463135,232.46799827575683,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-11-29,368.61241817474365,228.24499679565434,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-12-06,375.9860000610352,179.6360004043579,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-12-13,346.97499656677246,448.038000831604,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-12-20,309.03526496887207,350.820001373291,H_ah_AH_PET 1.0
H,ah,AH,PET 1.0,2024-12-27,220.20960235595703,255.72599531173702,H_ah_AH_PET 1.0
H,ah,AJ,PET 0.5,2023-09-01,0.0,6.352000126838684,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-09-08,17.337000131607056,43.33800054550171,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-09-15,17.337000131607056,26.4280006980896,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-09-22,18.955999851226807,28.54299987316132,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-09-29,31.273999214172363,23.259000549316408,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-10-06,27.0,88.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-10-13,16.0,43.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-10-20,16.0,22.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-10-27,19.0,35.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-11-03,25.0,47.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-11-10,34.0,49.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-11-17,14.0,23.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-11-24,29.0,13.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-12-01,15.0,13.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-12-08,30.0,30.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-12-15,29.0,8.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-12-22,24.0,12.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2023-12-29,11.0,16.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2024-01-05,30.0,26.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2024-01-12,34.0,9.01,H_ah_AJ_PET 0.5
H,ah,AJ,PET 0.5,2024-01-19,30.0,21.01,H_ah_AJ_PET 0.5
